"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DDD29QWT","conferencePaper","2022","Neuroth, Heike; Straka, Janine; Schneemann, Carsten; Mertzen, Daniela","Kooperativer Aufbau und nachhaltiger Betrieb der Landesinitiative für Forschungsdatenmanagement in Brandenburg (FDM-BB)","Informatik 2022","978-3-88579-720-3","","10.18420/inf2022_113","https://dl.gi.de/items/079a8c3c-c83d-4934-aa58-99eb1479400e","Die Landesinitiative Forschungsdatenmanagement in Brandenburg (FDM-BB), ein Verbund der acht forschenden staatlichen Hochschulen Brandenburgs, verfolgt seit 2019 das Ziel, nachhaltiges Forschungsdatenmanagement in Brandenburg zu institutionalisieren. Dazu wurde zu Projektbeginn eine Umfeldanalyse regionaler und (inter-)nationaler Forschungsdaten-Initiativen und Projekte sowie eine Bedarfserhebung zum Forschungsdatenmanagement an den einzelnen Hochschulen durchgeführt. Basierend auf diesen umfassenden Vorarbeiten konkretisierte die Landesinitiative Handlungs- und Implementierungsempfehlungen für das FDM in Brandenburg. Zur Verankerung eines institutionalisierten und nachhaltigen Forschungsdatenmanagements in Brandenburg ist ein Projektantrag gestellt worden, der eine anteilige Förderung durch BMBF und MWFK vorsieht. Innerhalb der Projektlaufzeit sollen, koordiniert durch die Landesinitiative FDM-BB, insbesondere lokale FDM-Kompetenzen an den einzelnen Hochschulen aufgebaut und verstetigt sowie kooperative FDM-Dienstleistungen und IT-Dienste bereitgestellt werden.","2022-09-26","2024-07-08 09:28:01","2024-09-02 13:02:48","","1329–1340","","","","","","","GI-Edition. Proceedings","","","","Gesellschaft für Informatik e.V","Hamburg","de","","","","","","","PISSN: 1617-5468","","","","","","Demmler, Daniel; Krupka, Daniel; Federrath, Hannes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HI66T6RW","book","2019","","Kommission für forschungsnahe Dienste: Ihre neue VDB-Kommission stellt sich vor","","","","","https://www.o-bib.de/bib/article/download/5463/7575","","2019","2024-09-02 07:33:28","2024-09-02 12:50:08","","","","","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZU8HBAX","book","2019","Reschke, Edith; Konrad, Uwe","Integriertes Management und Publikation von wissenschaftlichen Artikel, Software und Forschungsdaten am Helmholtz-Zentrum Dresden-Rossendorf (HZDR)","","","","","https://slub.qucosa.de/id/qucosa:70622","Mit dem Ziel, das Publizieren von Artikeln, Forschungsdaten und wissenschaftlicher Software gemäß den FAIR-Prinzipien zu unterstützen, wurde am HZDR ein integriertes Publikationsmanagement aufgebaut. Insbesondere Daten- und Softwarepublikationen erfordern die Entwicklung bedarfsgerechter organisatorischer und technischer Strukturen ergänzend zu bereits sehr gut funktionierenden Services im Publikationsmanagement. In der Zusammenarbeit mit Wissenschaftlern des HZDR und internationalen Partnern in ausgewählten Projekten wurde der Bedarf an Unterstützung im Forschungsdatenmanagement analysiert. Darauf aufbauend wurde schrittweise ein integriertes System von Infrastrukturen und Services entwickelt und bereitgestellt. In einer seit Mai 2018 gültigen Data Policy wurden die Rahmenbedingungen und Regelungen sowohl für wissenschaftliche Mitarbeiter als auch für externe Messgäste definiert. Im Vortrag wird auf die Erfahrungen im integrierten Publikationsmanagement für Artikel, Forschungsdaten und Forschungssoftware eingegangen und daraus resultierend werden die nächsten Aufgaben und Ziele entwickelt.","2019","2024-09-02 07:33:28","2024-09-02 10:54:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WADRRWAW","journalArticle","2022","Feser, Manuel; König, Patrick; Fiebig, Anne; Arend, Daniel; Lange, Matthias; Scholz, Uwe","On the way to plant data commons – a genotyping use case","Journal of Integrative Bioinformatics","","1613-4516","","https://www.degruyter.com/document/doi/10.1515/jib-2022-0033/html","Over the last years it has been observed that the progress in data collection in life science has created increasing demand and opportunities for advanced bioinformatics. This includes data management as well as the individual data analysis and often covers the entire data life cycle. A variety of tools have been developed to store, share, or reuse the data produced in the different domains such as genotyping. Especially imputation, as a subfield of genotyping, requires good Research Data Management (RDM) strategies to enable use and re-use of genotypic data. To aim for sustainable software, it is necessary to develop tools and surrounding ecosystems, which are reusable and maintainable. Reusability in the context of streamlined tools can e.g. be achieved by standardizing the input and output of the different tools and adapting to open and broadly used file formats. By using such established file formats, the tools can also be connected with others, improving the overall interoperability of the software. Finally, it is important to build strong communities that maintain the tools by developing and contributing new features and maintenance updates. In this article, concepts for this will be presented for an imputation service.","2022-09-05","2024-07-08 09:28:01","2024-09-02 11:57:26","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVMIT6FW","journalArticle","2022","Jäckel, Denise; Helbig, Kerstin; Odebrecht, Carolin","Desiderate zum Forschungsdatenmanagement 2013 und 2022","Information – Wissenschaft & Praxis","","1619-4292","10.1515/iwp-2022-2239","https://www.degruyter.com/document/doi/10.1515/iwp-2022-2239/html","Zusammenfassung Forschungsdatenmanagement ist seit den ersten Anforderungen der Deutschen Forschungsgemeinschaft 2015 zu einem Bestandteil guter wissenschaftlicher Praxis geworden. Hochschulen sind dadurch aufgefordert, Forschende bestmöglich zu unterstützen. Seit 2013 erfolgten deutschlandweit Umfragen, um Desiderate bei Infrastruktur- und Serviceleistungen zu ermitteln. Eine Evaluation der Bedarfsäußerungen fand bisher jedoch kaum statt. Der Artikel fasst Entwicklungen und Handlungsfelder auf Basis von zwei Bedarfserhebungen der Humboldt-Universität zu Berlin zusammen.","2022-10-20","2024-07-08 09:28:01","2024-09-02 11:56:26","","265–276","","5-6","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZDNXQXH","journalArticle","2023","Söring, Sibylle; Steinke, Britta","Forschungsdatenmanagement als Service an Universitätsbibliotheken","Bibliothek Forschung und Praxis","","1865-7648","10.1515/bfp-2023-0079","https://www.degruyter.com/document/doi/10.1515/bfp-2023-0079/html","Zusammenfassung Für die Ausgestaltung des Handlungsfelds Forschungsdatenmanagement an deutschen Universitäten bieten sich verschiedene Governance-Modelle und Serviceportfolios an. Universitätsbibliotheken als grundständigen, dauerhaften Service- bzw. Infrastruktureinrichtungen kommt dabei neben Rechenzentren und anderen forschungsunterstützenden Einrichtungen heute vielfach eine zentrale Rolle zu. Sie bewegen sich dabei im Spannungsfeld lokaler, regionaler und nationaler Initiativen und Anforderungen. Der Beitrag nimmt verschiedene Modelle und Herausforderungen in den Blick.","2023-11-08","2024-09-02 07:33:28","2024-09-02 12:00:59","","525–533","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5SXEHQDX","book","2018","","Materialien zur Statistik des Berliner Bibliothekswissenschaftlichen Kolloquiums (BBK)","","","","","https://edoc.hu-berlin.de/bitstream/handle/18452/20279/kirsten-schlebbe-libreas-2018-statistiken-bbk-2.xlsx.txt?sequence=3","","2018","2024-09-02 07:33:28","2024-09-02 07:33:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WCEJZNVJ","book","2022","Huff, Markus; Bongartz, Elke C.","Low Research Data Availability in Articles Published in Educational Psychology Journals: No Indication of Effective Research Data Policies","","","","","https://pada.psycharchives.org/bitstream/1aadf242-abd5-4f9d-9a66-be78fd446f1b","","2022","2024-09-02 07:33:28","2024-09-02 11:58:03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASF9ZNNX","journalArticle","2019","Rimmert, Edith; Wiljes, Cord; Stührenberg, Maik","Kompetenzzentrum Forschungsdaten - Ein Erfahrungsbericht: Kolloquium Wissensinfrastruktur, Sommersemester 2019","Kolloquium Wissensinfrastruktur","","","10.4119/kwi-852","https://biecoll.ub.uni-bielefeld.de/index.php/kwi/article/view/852","Seit November 2018 existiert das Kompetenzzentrum Forschungsdaten, das eine Erweiterung der bis dahin bestehenden Kontaktstelle Forschungsdaten darstellt. Im Vortrag wird über die Aufgaben und Tätigkeiten des Kompetenzzentrums berichtet, über aktuelle Entwicklungen, Bedarfe und vor allem die Erfahrungen, die im ersten halben Jahr nach der Gründung gesammelt wurden.","2019","2024-09-02 07:33:28","2024-09-02 07:33:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BW7AUTSA","report","2018","Hausen, Daniela; Eich, Ulrike; Brenger, Bela; Claus, Florian; Magrean, Benedikt; Müller, Matthias S.; Politze, Marius; von der Ropp, Stephan; Schmitz, Dominik; Trautwein-Bruns, Ute; Wluka, Ann-Kathrin","Introducing Coordinated Research Data Management at RWTH Aachen University. A Brief Project Report","","","","","http://publications.rwth-aachen.de/record/725992/files/725992.pdf","","2018","2024-09-02 07:33:28","2024-11-07 14:20:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SFIUSF63","conferencePaper","2023","Neuroth, Heike; Mertzen, Daniela; Schneemann, Carsten; Burkart, Christine; Straka, Janine","Institutionalisiertes und nachhaltiges Forschungsdatenmanagement in Brandenburg (IN-FDM-BB)","","","","10.11588/heidok.00033132","https://archiv.ub.uni-heidelberg.de/volltextserver/33132/","Dissertationen, Abschlussarbeiten etc. frei verfügbar (Open Access)","2023","2024-09-02 07:33:28","2024-09-02 13:06:19","","","","","","","","","","","","","","Heidelberg","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E-Science-Tage 2023","","","","","","","","","","","","","","",""
"GQ9FC4JT","book","2021","","Institutional research data management","","","","","https://d-nb.info/1257648276/34#page=82","","2021","2024-09-02 07:33:28","2024-09-02 07:33:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FWWRDUA","document","2019","Strauch, Annette","Implementierung des Forschungsdatenmanagement an der SUH in Hildesheim – Die Rolle der Universitätsbibliothek Hildesheim auf dem Campus","","","","","https://juser.fz-juelich.de/record/863183","Die Universitätsbibliothek (UB) Hildesheim ist seit Jahren ein Serviceanbieter für die Forschungsunterstützung im Rahmen von E-Science. Sie stellt digitale Informationsressourcen und Fachportale bereit und unterstützt Forschende beim digitalen Publizieren. Dazu hat sie ein Repositorium für elektronische Dokumente eingerichtet (HilDok). Sie unterstützt die Forschenden technisch und organisatorisch beim Open-Access-Publizieren und verwaltet einen Open-Access-Publikationsfonds. In Kooperation mit dem Rechenzentrum bietet die UB zudem ein Repositorium zur Speicherung, Archivierung, Verwaltung, Verknüpfung und Bereitstellung auch von forschungsrelevanten Daten an (HilData). HilData und HilDok ermöglichen zudem die Verknüpfung von Forschungsdaten mit Forschungspublikationen.Die SUH hat die strategische Herausforderung für sich erkannt und in der Universitätsbibliothek seit März 2018 eine Stelle Forschungsdatenmanagement besetzt. Im ersten Schritt geht es darum, forschungsaktive Wissenschaftlerinnen und Wissenschaftler im Forschungsdatenmanagement (FDM) konkret zu unterstützen bzw. ein \grqqAwareness\grqq zu schaffen, um die Forschenden für das Thema FDM zu sensibilisieren sowie ihre Bedarfe und Anforderungen zu ermitteln. Berücksichtigt wird dabei auch, konkrete Lösungen für generische als auch spezielle Anforderungen der Forschenden unter Berücksichtigung der lokalen Bedingungen zu ermitteln.Die SUH setzt die Beteiligung am Ausbau von Forschungdateninfrastrukturen auf lokaler, regionaler, nationaler und internationaler Ebene fort. In Deutschland hat sich inzwischen der Research Data Management Organiser RDMO als ein wichtiges Werkzeug etabliert und soll auch an der SUH eingesetzt werden. Das seit März 2018 installierte Tool ist an der SUH bisher eine Testinstanz (Stand: Oktober 2018) und wird in den nächsten Monaten von den Softwareentwicklern innerhalb der RDMO-Community kontinuierlich weiterentwickelt bevor erste Workshops an der SUH und ein Nutzen der Forschenden von RDMO möglich sein wird. Fortsetzung der aktiven Beteiligung an der nationalen Plattform forschungsdaten.org (Veranstaltungen, eigene Beiträge, Kooperationen im Rahmen von DINI (Deutsche Initiative für Netzwerkinformation) durch Beiträge auf Veranstaltungen und Jahrestagungen (Poster, Vorträge), Zusammenarbeit mit DARIAH-DE / Digitale Forschungsinfrastruktur für die Geistes- und Kulturwissenschaften sowie mit DARIAH-EU, Mitarbeit in der neuen \glqqKommission für forschungsnahe Dienste\grqq des Vereins Deutscher Bibliothekarinnen und Bibliothekare (VDB), Kooperation mit der Gesellschaft für wissenschaftliche Datenverarbeitung (GWDG), u.a. im Kontext der \glqqSync- & Share\grqq-Plattform Academic Cloud und weiteren Fragen zu Speicherungslösungen sowie der digitalen Langzeitarchivierung von Forschungsdaten, Kooperation mit der OER World Map: https://oerworldmap.org/resource/ im Rahmen von Forschungsdaten und Open Educational Ressources (OER) und Open Science an deutschen Hochschulen.Strauch, Annette","2019","2024-09-02 07:33:28","2024-09-02 07:33:28","","","","","","","","","","","","","","","","","","","","","","Issue: FZJ-2019-03278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
